Id_hp,Nama_hp,Brand,Harga,Ram,Memori_internal,Ukuran_layar,Resolusi_kamera,Kapasitas_baterai,Os,Rating_pengguna,Tahun_rilis,Stok_tersedia,Label
714,Samsung Max 12,Samsung,5388186,16,256,6.5,50MP,4000,Android,1.2,3/24/2019,False,Photographer
715,Samsung Max 14,Samsung,11392563,6,64,6.4,64MP,4500,Android,2.1,12/27/2022,False,Photographer
716,Samsung Max 14,Samsung,8625381,12,256,6.8,50MP,4000,Android,4.8,10/29/2023,True,Photographer
717,Samsung Max 16,Samsung,13957467,12,64,5.5,50MP,6000,Android,4.9,2020-12-08 00:00:00,True,Daily
718,Samsung Max 16,Samsung,11941512,12,128,6.7,12MP,5000,Android,2.9,5/21/2019,False,Gaming
719,Samsung Max 17,Samsung,19005580,16,256,5.5,48MP,6000,Android,4.0,3/25/2021,True,Gaming
720,Samsung Max 18,Samsung,2363295,12,256,6.1,12MP,5000,Android,1.1,4/18/2019,True,Daily
721,Samsung Max 18,Samsung,6767320,8,512,6.7,48MP,5000,Android,4.8,9/21/2023,True,Daily
722,Samsung Max 18,Samsung,21222536,12,128,5.5,108MP,4000,Android,3.3,2023-04-01 00:00:00,True,Photographer
723,Samsung Max 18,Samsung,21006863,16,128,6.4,12MP,4000,Android,3.0,2020-05-05 00:00:00,True,Daily
724,Samsung Max 20,Samsung,12339030,8,512,5.5,108MP,4500,Android,3.0,2023-04-12 00:00:00,False,Photographer
725,Samsung Max 20,Samsung,15573726,12,256,5.5,48MP,4000,Android,4.1,2/18/2021,False,Daily
726,Samsung Max 22,Samsung,9529787,4,512,6.7,12MP,6000,Android,2.9,2024-01-05 00:00:00,False,Daily
727,Samsung Max 23,Samsung,10595253,4,512,6.1,64MP,4500,Android,3.2,5/28/2024,False,Photographer
728,Samsung Max 24,Samsung,24283873,8,128,6.4,108MP,5000,Android,2.8,11/18/2022,False,Photographer
729,Samsung Max 24,Samsung,2913167,8,128,6.5,108MP,4500,Android,2.3,7/20/2020,True,Photographer
730,Samsung Max 24,Samsung,12193503,12,256,6.4,12MP,6000,Android,2.6,2022-01-10 00:00:00,False,Daily
731,Samsung Max 25,Samsung,15252644,12,512,6.1,12MP,4500,Android,4.6,10/30/2021,True,Daily
732,Samsung Max 25,Samsung,18491146,4,128,6.4,108MP,4500,Android,4.5,2019-11-06 00:00:00,False,Photographer
733,Samsung Max 26,Samsung,14950161,12,512,5.5,50MP,6000,Android,4.3,1/31/2021,False,Daily
734,Samsung Max 26,Samsung,23051763,4,512,6.5,48MP,4000,Android,3.9,7/21/2019,False,Daily
735,Samsung Max 28,Samsung,13219219,4,64,6.7,48MP,6000,Android,3.2,2021-04-06 00:00:00,False,Daily
736,Samsung Max 28,Samsung,21458925,4,256,6.8,12MP,4500,Android,4.3,4/28/2020,False,Daily
737,Samsung Max 29,Samsung,24261645,16,512,6.7,64MP,6000,Android,1.2,2/21/2023,False,Gaming
738,Samsung Max 30,Samsung,11718028,8,128,5.5,12MP,5000,Android,2.1,2/24/2022,False,Daily
739,Samsung Max 30,Samsung,3866755,8,256,6.7,64MP,4500,Android,4.5,8/30/2023,True,Photographer
740,Samsung Max 30,Samsung,1987608,6,512,6.1,64MP,6000,Android,3.1,10/27/2021,True,Photographer
741,Samsung Max 5,Samsung,15247695,8,256,5.5,50MP,4500,Android,2.3,9/13/2019,True,Daily
742,Samsung Max 5,Samsung,18642958,8,128,6.4,64MP,6000,Android,2.4,6/22/2021,False,Photographer
743,Samsung Max 6,Samsung,13745538,16,512,5.5,48MP,4000,Android,3.9,2019-03-02 00:00:00,False,Daily
744,Samsung Max 7,Samsung,21033265,6,512,6.7,12MP,5000,Android,2.2,4/14/2023,True,Daily
745,Samsung Note 15,Samsung,9414993,16,64,6.1,48MP,5000,Android,2.6,3/31/2019,True,Gaming
746,Samsung Note 15,Samsung,15426365,6,128,6.1,64MP,4000,Android,2.3,2019-05-09 00:00:00,True,Photographer
747,Samsung Note 16,Samsung,10835276,12,256,6.4,50MP,6000,Android,1.5,3/17/2023,True,Photographer
748,Samsung Note 17,Samsung,1609969,4,128,6.4,12MP,6000,Android,4.9,5/22/2023,True,Daily
749,Samsung Note 17,Samsung,17552103,16,64,5.5,108MP,4000,Android,3.9,8/13/2020,True,Photographer
750,Samsung Note 19,Samsung,16161072,16,64,6.5,108MP,6000,Android,1.2,2023-01-03 00:00:00,True,Gaming
751,Samsung Note 20,Samsung,11989537,12,512,6.5,48MP,5000,Android,3.1,2022-11-12 00:00:00,False,Gaming
752,Samsung Note 21,Samsung,14835439,12,128,5.5,12MP,6000,Android,4.5,11/13/2020,False,Daily
753,Samsung Note 22,Samsung,4749255,6,64,6.8,12MP,5000,Android,4.4,10/29/2022,False,Daily
754,Samsung Note 22,Samsung,6086585,6,128,6.5,12MP,5000,Android,2.4,12/24/2022,True,Daily
755,Samsung Note 23,Samsung,8749452,6,256,5.5,48MP,4000,Android,3.6,12/30/2023,True,Daily
756,Samsung Note 23,Samsung,24060437,8,512,6.7,48MP,6000,Android,2.4,2019-06-02 00:00:00,False,Daily
757,Samsung Note 25,Samsung,15516033,6,128,6.8,50MP,5000,Android,1.3,2023-09-06 00:00:00,True,Photographer
758,Samsung Note 25,Samsung,9121191,16,64,6.5,12MP,4500,Android,2.9,1/28/2020,True,Gaming
759,Samsung Note 27,Samsung,18589276,12,64,6.1,64MP,4500,Android,3.9,2023-12-03 00:00:00,False,Photographer
760,Samsung Note 28,Samsung,6923289,6,512,5.5,12MP,4000,Android,4.2,7/17/2019,False,Daily
761,Samsung Note 28,Samsung,6659704,8,512,6.7,50MP,4500,Android,2.3,11/29/2022,False,Photographer
762,Samsung Note 29,Samsung,24208109,6,256,6.4,12MP,5000,Android,3.6,8/18/2020,False,Daily
763,Samsung Note 29,Samsung,2453928,8,256,6.8,50MP,5000,Android,3.1,2021-11-04 00:00:00,False,Photographer
764,Samsung Note 5,Samsung,19876000,8,512,6.5,12MP,4000,Android,4.8,2022-09-07 00:00:00,True,Daily
765,Samsung Note 5,Samsung,12619391,4,64,5.5,108MP,4000,Android,1.8,2021-06-02 00:00:00,True,Photographer
766,Samsung Note 6,Samsung,22245436,6,512,6.8,64MP,4500,Android,3.2,5/14/2024,False,Photographer
767,Samsung Note 8,Samsung,9638947,4,128,6.7,12MP,5000,Android,4.0,6/27/2019,False,Daily
768,Samsung Pro 10,Samsung,15654532,4,128,6.5,50MP,4000,Android,2.1,8/25/2023,True,Photographer
769,Samsung Pro 13,Samsung,16550691,4,128,6.7,64MP,5000,Android,3.2,12/27/2023,False,Photographer
770,Samsung Pro 15,Samsung,23057180,4,128,6.8,12MP,6000,Android,2.2,1/31/2022,False,Daily
771,Samsung Pro 17,Samsung,14335313,4,512,6.1,48MP,6000,Android,2.7,2021-10-09 00:00:00,True,Daily
772,Samsung Pro 17,Samsung,3482554,6,512,6.8,50MP,4000,Android,2.7,2024-05-05 00:00:00,True,Photographer
773,Samsung Pro 17,Samsung,17417565,6,256,6.5,48MP,4000,Android,4.9,12/13/2022,False,Daily
774,Samsung Pro 20,Samsung,21950082,16,256,6.5,108MP,4500,Android,2.2,1/19/2021,True,Photographer
775,Samsung Pro 21,Samsung,8342812,12,128,6.4,12MP,4500,Android,3.0,4/28/2022,True,Daily
776,Samsung Pro 21,Samsung,6188913,12,256,6.8,48MP,4500,Android,1.8,1/15/2019,False,Daily
777,Samsung Pro 21,Samsung,12078392,12,64,5.5,64MP,6000,Android,3.2,9/20/2019,True,Photographer
778,Samsung Pro 22,Samsung,21957828,12,128,6.5,12MP,6000,Android,4.1,3/15/2024,True,Gaming
779,Samsung Pro 22,Samsung,18105759,16,64,6.7,12MP,4000,Android,5.0,5/22/2023,True,Daily
780,Samsung Pro 23,Samsung,22315129,8,256,5.5,12MP,4000,Android,4.0,3/21/2024,False,Daily
781,Samsung Pro 25,Samsung,14798198,6,256,6.7,108MP,4000,Android,1.8,5/25/2022,True,Photographer
782,Samsung Pro 25,Samsung,17631617,6,256,6.4,48MP,5000,Android,3.9,2023-10-11 00:00:00,False,Daily
783,Samsung Pro 25,Samsung,21946284,16,64,6.5,12MP,4000,Android,3.9,8/26/2022,True,Daily
784,Samsung Pro 26,Samsung,19431235,4,64,6.1,64MP,5000,Android,4.5,2022-05-05 00:00:00,False,Photographer
785,Samsung Pro 27,Samsung,8078234,16,128,6.1,108MP,5000,Android,3.8,2/28/2024,True,Photographer
786,Samsung Pro 27,Samsung,21828750,8,128,5.5,48MP,6000,Android,2.6,2020-07-08 00:00:00,True,Daily
787,Samsung Pro 29,Samsung,23841161,6,64,6.8,12MP,6000,Android,3.9,2021-12-04 00:00:00,True,Daily
788,Samsung Pro 29,Samsung,22680434,12,128,6.1,108MP,4000,Android,4.0,6/20/2019,True,Photographer
789,Samsung Pro 30,Samsung,8897920,12,512,6.4,108MP,5000,Android,2.8,10/18/2022,True,Photographer
790,Samsung Pro 5,Samsung,8222336,16,64,6.4,48MP,4000,Android,2.8,9/27/2021,True,Daily
791,Samsung Pro 6,Samsung,7226949,12,256,6.8,48MP,6000,Android,2.8,7/22/2023,True,Gaming
792,Samsung Pro 9,Samsung,16099252,6,128,6.8,64MP,4500,Android,3.3,2020-05-06 00:00:00,True,Photographer
793,Samsung Pro 9,Samsung,3240576,4,64,6.4,108MP,6000,Android,2.5,10/14/2021,True,Photographer
794,Samsung Pro 9,Samsung,6833387,6,256,6.8,12MP,6000,Android,4.1,5/16/2019,False,Daily
795,Samsung Ultra 10,Samsung,20134627,12,256,6.5,50MP,6000,Android,3.1,9/20/2023,True,Gaming
796,Samsung Ultra 12,Samsung,19406951,16,512,6.8,108MP,4000,Android,2.9,8/28/2023,True,Photographer
797,Samsung Ultra 14,Samsung,19887641,4,512,6.5,64MP,4500,Android,4.7,1/26/2023,True,Photographer
798,Samsung Ultra 14,Samsung,3984532,8,128,6.4,48MP,6000,Android,4.6,11/22/2022,False,Daily
799,Samsung Ultra 18,Samsung,1524570,8,128,6.8,64MP,5000,Android,2.3,5/16/2023,True,Photographer
800,Samsung Ultra 20,Samsung,4233694,16,256,5.5,64MP,6000,Android,3.7,2021-07-09 00:00:00,False,Photographer
801,Samsung Ultra 20,Samsung,14128594,4,128,6.1,12MP,4000,Android,4.0,12/25/2019,False,Daily
802,Samsung Ultra 24,Samsung,9901631,12,64,6.4,12MP,4500,Android,2.9,2024-07-03 00:00:00,False,Daily
803,Samsung Ultra 25,Samsung,15978806,6,256,6.8,48MP,5000,Android,1.0,8/31/2019,True,Daily
804,Samsung Ultra 26,Samsung,18178686,4,512,6.1,108MP,4000,Android,1.0,7/31/2023,False,Photographer
805,Samsung Ultra 26,Samsung,3237894,8,64,6.8,48MP,5000,Android,4.5,9/17/2023,True,Daily
806,Samsung Ultra 26,Samsung,9632018,16,128,6.7,108MP,6000,Android,1.6,2023-05-02 00:00:00,True,Gaming
807,Samsung Ultra 26,Samsung,18079343,16,512,6.8,50MP,6000,Android,2.2,4/28/2021,False,Gaming
808,Samsung Ultra 26,Samsung,11207804,12,256,6.1,64MP,4000,Android,3.8,2021-10-09 00:00:00,False,Photographer
809,Samsung Ultra 28,Samsung,12168074,4,512,6.1,50MP,6000,Android,4.9,7/26/2021,True,Daily
810,Samsung Ultra 28,Samsung,6627638,4,256,6.5,108MP,6000,Android,4.3,10/18/2020,False,Photographer
811,Samsung Ultra 7,Samsung,1855991,8,128,6.5,64MP,6000,Android,1.8,2023-05-05 00:00:00,False,Photographer
812,Samsung Ultra 8,Samsung,18248769,6,64,6.4,48MP,5000,Android,2.2,2/21/2019,True,Daily
813,Samsung Ultra 9,Samsung,14580784,12,64,6.7,50MP,4000,Android,3.6,2022-07-12 00:00:00,True,Photographer
814,Vivo Max 10,Vivo,15801842,16,128,6.8,50MP,5000,Android,2.6,10/30/2020,True,Gaming
815,Vivo Max 12,Vivo,15990864,16,128,6.8,12MP,4500,Android,1.9,2019-05-09 00:00:00,True,Gaming
816,Vivo Max 13,Vivo,13211798,16,128,6.7,48MP,5000,Android,1.9,2019-01-06 00:00:00,False,Gaming
817,Vivo Max 15,Vivo,14848840,4,64,6.5,48MP,6000,Android,1.3,2020-05-01 00:00:00,False,Daily
818,Vivo Max 16,Vivo,13062991,4,512,6.4,108MP,6000,Android,2.3,2020-02-03 00:00:00,False,Photographer
819,Vivo Max 17,Vivo,23858993,16,64,5.5,108MP,4500,Android,2.3,3/28/2019,False,Photographer
820,Vivo Max 17,Vivo,19336961,6,512,6.5,12MP,4000,Android,3.7,2021-03-04 00:00:00,True,Daily
821,Vivo Max 18,Vivo,12718450,12,256,6.1,48MP,6000,Android,4.4,2/18/2020,True,Daily
822,Vivo Max 20,Vivo,8483654,16,512,6.7,12MP,4500,Android,3.6,2023-01-07 00:00:00,False,Gaming
823,Vivo Max 20,Vivo,24295423,6,64,6.8,12MP,6000,Android,3.6,2019-06-07 00:00:00,False,Daily
824,Vivo Max 20,Vivo,17161206,8,128,5.5,64MP,4000,Android,1.0,2/24/2024,True,Photographer
825,Vivo Max 22,Vivo,6403617,12,64,6.4,12MP,4000,Android,3.2,3/29/2024,True,Daily
826,Vivo Max 22,Vivo,8808804,12,128,6.8,48MP,5000,Android,3.5,2022-12-03 00:00:00,False,Gaming
827,Vivo Max 22,Vivo,24818356,6,128,6.1,108MP,6000,Android,4.8,4/22/2020,False,Photographer
828,Vivo Max 23,Vivo,19306399,6,128,6.4,108MP,6000,Android,1.9,11/27/2022,True,Photographer
829,Vivo Max 23,Vivo,7956105,6,512,5.5,64MP,5000,Android,1.5,2022-12-12 00:00:00,False,Photographer
830,Vivo Max 23,Vivo,22106182,4,64,6.7,48MP,6000,Android,3.0,1/30/2023,True,Daily
831,Vivo Max 25,Vivo,8762609,16,256,6.5,12MP,4000,Android,4.2,2023-03-06 00:00:00,False,Daily
832,Vivo Max 25,Vivo,23656448,16,512,6.8,50MP,4500,Android,1.4,2/28/2022,True,Gaming
833,Vivo Max 28,Vivo,23199905,4,256,5.5,64MP,6000,Android,1.5,2022-09-03 00:00:00,False,Photographer
834,Vivo Max 28,Vivo,8760117,6,512,6.4,108MP,4000,Android,3.9,2022-04-04 00:00:00,True,Photographer
835,Vivo Max 29,Vivo,11754999,8,64,6.5,48MP,4500,Android,1.9,6/21/2019,True,Daily
836,Vivo Max 5,Vivo,11294002,12,512,6.1,64MP,6000,Android,3.5,5/17/2019,False,Photographer
837,Vivo Max 5,Vivo,6438133,16,128,6.5,12MP,4000,Android,3.6,12/30/2021,False,Daily
838,Vivo Max 5,Vivo,23061947,12,128,6.1,108MP,6000,Android,2.2,2019-09-05 00:00:00,True,Photographer
839,Vivo Max 5,Vivo,8852580,4,64,6.5,108MP,5000,Android,2.1,5/14/2023,False,Photographer
840,Vivo Max 7,Vivo,17475120,8,64,6.1,12MP,4500,Android,4.9,2023-07-09 00:00:00,False,Daily
841,Vivo Max 7,Vivo,2076163,12,128,6.5,12MP,5000,Android,3.3,11/25/2020,True,Gaming
842,Vivo Max 7,Vivo,23315535,6,64,6.5,48MP,4500,Android,3.7,6/21/2023,False,Daily
843,Vivo Max 8,Vivo,13461216,12,512,6.4,50MP,4000,Android,4.9,10/25/2021,True,Photographer
844,Vivo Max 9,Vivo,7156708,8,512,6.5,108MP,6000,Android,4.1,5/22/2020,True,Photographer
845,Vivo Max 9,Vivo,5715418,16,256,6.1,48MP,6000,Android,4.7,9/17/2022,False,Gaming
846,Vivo Note 10,Vivo,16942759,4,64,5.5,48MP,4500,Android,4.3,2019-01-09 00:00:00,True,Daily
847,Vivo Note 11,Vivo,9881053,12,128,6.8,50MP,6000,Android,4.8,8/20/2021,False,Gaming
848,Vivo Note 11,Vivo,23523848,8,128,6.7,12MP,4500,Android,3.4,7/25/2021,False,Daily
849,Vivo Note 11,Vivo,20165495,6,256,6.4,48MP,4000,Android,1.5,2023-01-03 00:00:00,False,Daily
850,Vivo Note 12,Vivo,8666064,8,128,6.4,50MP,5000,Android,3.2,3/18/2022,False,Photographer
851,Vivo Note 13,Vivo,3194283,12,256,6.7,64MP,6000,Android,1.5,10/27/2019,True,Gaming
852,Vivo Note 13,Vivo,5219669,16,64,6.8,108MP,6000,Android,3.3,2020-12-10 00:00:00,True,Gaming
853,Vivo Note 16,Vivo,16469521,6,64,6.7,64MP,5000,Android,4.0,3/24/2021,False,Photographer
854,Vivo Note 16,Vivo,1937352,8,64,6.7,108MP,4000,Android,1.7,2/24/2024,False,Photographer
855,Vivo Note 19,Vivo,9701677,16,128,6.5,12MP,5000,Android,4.3,2024-06-06 00:00:00,False,Gaming
856,Vivo Note 20,Vivo,24872568,12,512,5.5,108MP,5000,Android,2.0,2024-05-05 00:00:00,False,Photographer
857,Vivo Note 21,Vivo,17543198,16,512,6.4,48MP,6000,Android,1.4,2019-06-02 00:00:00,True,Gaming
858,Vivo Note 21,Vivo,24642910,4,64,6.4,48MP,4000,Android,3.1,5/22/2021,True,Daily
859,Vivo Note 21,Vivo,11806922,8,512,6.7,50MP,4500,Android,1.3,2019-02-05 00:00:00,False,Photographer
860,Vivo Note 23,Vivo,12680260,12,64,6.5,108MP,4500,Android,4.6,2021-01-09 00:00:00,False,Photographer
861,Vivo Note 24,Vivo,22332523,6,256,6.5,50MP,5000,Android,2.0,6/27/2021,True,Photographer
862,Vivo Note 24,Vivo,7066102,4,128,6.4,50MP,4500,Android,2.4,7/15/2023,True,Photographer
863,Vivo Note 26,Vivo,4781927,4,64,6.4,64MP,6000,Android,3.7,4/16/2023,False,Photographer
864,Vivo Note 7,Vivo,2293427,8,512,6.4,48MP,4500,Android,3.0,2021-05-12 00:00:00,True,Daily
865,Vivo Note 9,Vivo,4770379,4,512,6.8,64MP,4000,Android,3.9,2019-10-06 00:00:00,False,Photographer
866,Vivo Note 9,Vivo,24898026,8,512,6.7,12MP,5000,Android,2.1,2020-10-06 00:00:00,False,Daily
867,Vivo Note 9,Vivo,13689700,4,128,6.4,108MP,4500,Android,2.6,5/22/2023,False,Photographer
868,Vivo Pro 10,Vivo,20530582,8,64,6.7,48MP,4500,Android,2.9,2019-09-12 00:00:00,True,Daily
869,Vivo Pro 10,Vivo,9802276,8,256,6.5,48MP,6000,Android,3.3,6/23/2020,False,Daily
870,Vivo Pro 11,Vivo,8655493,8,64,6.8,64MP,5000,Android,3.9,10/20/2021,False,Photographer
871,Vivo Pro 13,Vivo,16874135,6,64,6.8,64MP,4500,Android,2.9,2020-01-06 00:00:00,False,Photographer
872,Vivo Pro 14,Vivo,24902356,12,64,6.8,12MP,4000,Android,2.7,2/24/2019,False,Daily
873,Vivo Pro 16,Vivo,11048595,6,512,5.5,48MP,4000,Android,2.8,2021-07-06 00:00:00,True,Daily
874,Vivo Pro 16,Vivo,11804628,4,64,6.8,50MP,4500,Android,2.5,10/15/2021,True,Photographer
875,Vivo Pro 16,Vivo,4309809,12,64,5.5,48MP,4000,Android,2.6,2019-07-12 00:00:00,True,Daily
876,Vivo Pro 19,Vivo,14208269,4,512,6.8,50MP,5000,Android,1.3,6/20/2022,False,Photographer
877,Vivo Pro 19,Vivo,21961694,8,64,5.5,48MP,4000,Android,2.3,8/21/2022,False,Daily
878,Vivo Pro 20,Vivo,5942946,4,256,6.7,50MP,4000,Android,1.9,2023-08-02 00:00:00,False,Photographer
879,Vivo Pro 20,Vivo,4335923,16,128,6.8,50MP,4000,Android,4.0,2020-06-01 00:00:00,False,Photographer
880,Vivo Pro 21,Vivo,10116392,4,64,6.5,108MP,5000,Android,4.5,5/27/2023,False,Photographer
881,Vivo Pro 23,Vivo,21423889,6,128,6.7,12MP,6000,Android,2.2,5/15/2019,False,Daily
882,Vivo Pro 23,Vivo,21597718,8,512,6.1,50MP,6000,Android,1.7,2/13/2021,False,Daily
883,Vivo Pro 23,Vivo,16013329,8,128,6.7,108MP,4000,Android,1.2,12/15/2020,False,Photographer
884,Vivo Pro 23,Vivo,20603075,8,64,6.7,12MP,4500,Android,3.8,2024-03-04 00:00:00,False,Daily
885,Vivo Pro 24,Vivo,18966488,16,512,6.8,50MP,5000,Android,2.5,11/23/2020,False,Gaming
886,Vivo Pro 25,Vivo,14702665,6,512,5.5,48MP,5000,Android,4.8,2021-04-08 00:00:00,True,Daily
887,Vivo Pro 27,Vivo,21281333,8,512,5.5,48MP,5000,Android,4.1,2023-09-01 00:00:00,True,Daily
888,Vivo Pro 28,Vivo,17888050,8,512,6.1,48MP,4000,Android,1.4,2019-04-07 00:00:00,False,Daily
889,Vivo Pro 28,Vivo,21738855,16,256,6.1,108MP,6000,Android,2.1,2023-02-11 00:00:00,True,Photographer
890,Vivo Pro 28,Vivo,2569620,12,512,6.8,64MP,4000,Android,4.7,2023-10-05 00:00:00,True,Photographer
891,Vivo Pro 29,Vivo,21417593,4,64,6.5,12MP,6000,Android,1.8,2022-02-04 00:00:00,True,Daily
892,Vivo Pro 29,Vivo,7297723,12,256,6.7,50MP,4000,Android,1.4,2024-05-04 00:00:00,False,Photographer
893,Vivo Pro 30,Vivo,19926034,16,64,6.5,64MP,5000,Android,1.5,2024-02-01 00:00:00,True,Gaming
894,Vivo Pro 5,Vivo,4970315,4,256,6.1,12MP,4000,Android,2.2,1/25/2021,True,Daily
895,Vivo Pro 5,Vivo,18250821,6,64,6.5,108MP,6000,Android,3.6,7/25/2022,True,Photographer
896,Vivo Pro 6,Vivo,7113981,8,64,6.1,48MP,4500,Android,3.6,2019-01-09 00:00:00,True,Daily
897,Vivo Pro 7,Vivo,8933014,12,128,6.5,50MP,4000,Android,1.4,11/23/2020,True,Photographer
898,Vivo Ultra 12,Vivo,20788853,16,512,6.1,108MP,5000,Android,4.5,6/29/2020,False,Photographer
899,Vivo Ultra 13,Vivo,9089429,6,512,6.8,48MP,6000,Android,1.1,11/19/2022,True,Daily
900,Vivo Ultra 13,Vivo,16249626,6,512,6.7,50MP,4000,Android,3.7,2023-02-03 00:00:00,True,Photographer
901,Vivo Ultra 14,Vivo,2671752,16,512,6.8,50MP,5000,Android,1.2,10/14/2020,True,Gaming
902,Vivo Ultra 15,Vivo,2185359,16,256,6.5,50MP,5000,Android,4.7,2/24/2022,True,Gaming
903,Vivo Ultra 15,Vivo,10385010,12,128,6.7,48MP,4500,Android,4.8,2019-05-10 00:00:00,True,Daily
904,Vivo Ultra 18,Vivo,24425431,16,256,6.7,108MP,5000,Android,2.5,6/21/2023,False,Gaming
905,Vivo Ultra 18,Vivo,24088342,6,128,6.5,48MP,5000,Android,4.6,12/22/2023,True,Daily
906,Vivo Ultra 18,Vivo,18228986,4,128,6.5,108MP,6000,Android,4.9,6/27/2020,True,Photographer
907,Vivo Ultra 20,Vivo,5340081,4,64,6.4,12MP,4000,Android,4.7,2020-04-05 00:00:00,False,Daily
908,Vivo Ultra 20,Vivo,17669319,16,256,6.4,48MP,4500,Android,3.5,2023-08-12 00:00:00,False,Gaming
909,Vivo Ultra 20,Vivo,13351314,16,64,6.8,50MP,6000,Android,3.4,4/28/2022,True,Gaming
910,Vivo Ultra 22,Vivo,24192734,4,128,6.1,64MP,6000,Android,1.8,2024-05-04 00:00:00,True,Photographer
911,Vivo Ultra 23,Vivo,18788759,12,128,6.7,64MP,5000,Android,1.9,2/29/2020,False,Gaming
912,Vivo Ultra 25,Vivo,21541669,6,64,6.7,64MP,4500,Android,4.6,2021-03-07 00:00:00,False,Photographer
913,Vivo Ultra 25,Vivo,9472567,6,128,5.5,50MP,5000,Android,1.8,8/22/2020,False,Daily
914,Vivo Ultra 27,Vivo,15270203,16,512,6.4,12MP,4000,Android,1.3,2022-03-03 00:00:00,False,Daily
915,Vivo Ultra 29,Vivo,10382846,16,256,6.4,12MP,4000,Android,1.1,10/21/2020,True,Daily
916,Vivo Ultra 5,Vivo,17650455,16,64,6.5,64MP,4000,Android,1.9,2022-05-12 00:00:00,True,Photographer
917,Vivo Ultra 5,Vivo,24422921,6,64,6.5,64MP,5000,Android,2.0,2022-04-04 00:00:00,False,Photographer
918,Vivo Ultra 5,Vivo,9927049,6,64,5.5,50MP,6000,Android,1.4,8/22/2023,False,Daily
919,Vivo Ultra 7,Vivo,19779688,16,512,6.7,50MP,4000,Android,2.5,2019-12-05 00:00:00,True,Photographer
920,Vivo Ultra 7,Vivo,15015792,12,256,6.7,108MP,5000,Android,1.2,4/22/2020,False,Gaming
921,Vivo Ultra 7,Vivo,18009641,6,256,6.1,108MP,4000,Android,1.7,1/31/2023,False,Photographer
922,Xiaomi Max 10,Xiaomi,17638872,16,128,6.8,48MP,6000,Android,4.5,2019-07-07 00:00:00,True,Gaming
923,Xiaomi Max 11,Xiaomi,24988565,8,512,6.1,48MP,5000,Android,1.7,5/23/2019,False,Daily
924,Xiaomi Max 18,Xiaomi,8048529,4,512,6.4,48MP,4500,Android,2.7,11/27/2020,False,Daily
925,Xiaomi Max 18,Xiaomi,12420823,16,128,5.5,108MP,4500,Android,2.0,11/29/2020,True,Photographer
926,Xiaomi Max 19,Xiaomi,24572446,4,128,6.4,108MP,5000,Android,3.0,12/13/2019,True,Photographer
927,Xiaomi Max 19,Xiaomi,8635712,16,128,6.1,64MP,4000,Android,3.3,2021-03-05 00:00:00,False,Photographer
928,Xiaomi Max 20,Xiaomi,8671699,8,512,6.4,108MP,6000,Android,2.4,2023-04-05 00:00:00,False,Photographer
929,Xiaomi Max 20,Xiaomi,8821294,8,64,6.5,64MP,4500,Android,2.7,6/14/2023,True,Photographer
930,Xiaomi Max 21,Xiaomi,13963423,4,256,6.8,64MP,4000,Android,1.5,8/24/2023,True,Photographer
931,Xiaomi Max 21,Xiaomi,7767626,12,512,6.4,108MP,6000,Android,4.5,10/29/2022,True,Photographer
932,Xiaomi Max 22,Xiaomi,14451135,8,256,6.1,48MP,4000,Android,3.4,7/13/2019,True,Daily
933,Xiaomi Max 24,Xiaomi,17203595,16,128,6.4,50MP,4500,Android,4.3,2019-10-09 00:00:00,True,Gaming
934,Xiaomi Max 24,Xiaomi,22483365,6,64,5.5,12MP,5000,Android,2.8,2/21/2024,False,Daily
935,Xiaomi Max 28,Xiaomi,2509727,12,128,6.8,48MP,6000,Android,3.2,3/14/2024,True,Gaming
936,Xiaomi Max 29,Xiaomi,14095432,8,512,6.1,48MP,4000,Android,3.8,8/15/2023,False,Daily
937,Xiaomi Max 9,Xiaomi,12963591,16,512,6.1,108MP,4500,Android,2.4,2/14/2024,True,Photographer
938,Xiaomi Note 10,Xiaomi,18099719,8,512,6.7,12MP,4000,Android,1.0,2021-04-10 00:00:00,False,Daily
939,Xiaomi Note 11,Xiaomi,3400434,12,64,6.7,108MP,4000,Android,4.0,2020-01-06 00:00:00,False,Photographer
940,Xiaomi Note 13,Xiaomi,11559235,12,512,6.8,12MP,5000,Android,2.7,10/23/2022,True,Gaming
941,Xiaomi Note 16,Xiaomi,12326361,12,512,6.4,108MP,5000,Android,3.6,3/23/2020,True,Photographer
942,Xiaomi Note 17,Xiaomi,24092656,4,256,6.7,48MP,4500,Android,3.8,10/17/2022,True,Daily
943,Xiaomi Note 17,Xiaomi,12560660,6,512,6.8,48MP,6000,Android,1.4,11/29/2020,True,Daily
944,Xiaomi Note 18,Xiaomi,3797812,16,128,6.8,50MP,6000,Android,3.6,2019-07-03 00:00:00,True,Gaming
945,Xiaomi Note 18,Xiaomi,8785589,4,64,6.1,48MP,6000,Android,1.0,2024-10-04 00:00:00,True,Daily
946,Xiaomi Note 18,Xiaomi,16961787,8,512,5.5,48MP,5000,Android,4.7,10/20/2019,True,Daily
947,Xiaomi Note 18,Xiaomi,23502316,12,64,5.5,108MP,5000,Android,3.3,12/21/2021,True,Photographer
948,Xiaomi Note 19,Xiaomi,14507246,12,128,6.8,108MP,4500,Android,3.7,12/21/2021,True,Photographer
